DATE,ETH_TYPE,ETH_SRC,IPv4_SRC,IPv4_DST,IP_PROTO,PORT_SRC,PORT_DST,COOKIE,BYTE_COUNT,DURATION(s),HARD_TIMEOUT,IDLE_TIMEOUT,PACKET_COUNT,PRIORITY,REASON
2017/03/17 11:47:01,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,62.48.148.210,17(UDP),123/udp,123/udp,1506,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,91.189.91.157,17(UDP),123/udp,123/udp,1504,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,194.8.30.16,17(UDP),123/udp,123/udp,1503,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,194.117.9.136,17(UDP),123/udp,123/udp,1502,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,194.117.9.136,17(UDP),123/udp,123/udp,1502,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,194.8.30.16,17(UDP),123/udp,123/udp,1503,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,91.189.91.157,17(UDP),123/udp,123/udp,1504,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,212.113.190.2,17(UDP),123/udp,123/udp,1505,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,212.113.190.2,17(UDP),123/udp,123/udp,1505,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,62.48.148.210,17(UDP),123/udp,123/udp,1506,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,193.136.164.4,17(UDP),123/udp,123/udp,1507,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:01,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,193.136.164.4,17(UDP),123/udp,123/udp,1507,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:06,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,88.157.128.22,17(UDP),123/udp,123/udp,1508,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:06,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,88.157.128.22,17(UDP),123/udp,123/udp,1508,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:06,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,91.189.94.4,17(UDP),123/udp,123/udp,1509,0,120,0,120,0,40000,IDLE_TIMEOUT
